3,2017/06/19,中１B,赤井,孝幸,アカイ,タカユキ,男,2006/03/06,唐津中学校,中学１年,赤井,武司,アカイ,タケシ,054-641-8818,自宅,090-2180-0301,父,4370017,静岡県 袋井市 鷲巣 3-1-6,3xsfdmsn5@xaomorxuwh.co.jp,miyamotokousaku,AdWMbhV5,FFFFD2E2-76E5-6795-15AA-1642F4441AC9
3,2020/12/03,中３C,安部,柚琉,アベ,ユズル,男,2011/06/07,唐津中学校,中学３年,安部,武司,アベ,タケシ,0557-86-3689,自宅,,,4313124,静岡県 浜松市東区 半田町 2-19,38zf3y29q8@fgsri.jp,kanntyoukichi,"pycfX,f7",E56AE018-37FF-DFA0-FC3D-CB25B224755E
3,2016/03/20,高３A,丸山,三枝子,マルヤマ,ミエコ,女,2005/08/03,玄海高校,高校３年,丸山,武司,マルヤマ,タケシ,0558-79-8646,自宅,090-9340-4018,父,4300854,静岡県 浜松市中区 瓜内町 4-15-18,r0dkis@oclvh.net,simadukingo,mR3SworM,C68E638E-FBB5-3AF4-25EF-E74B3C0CB6EE
3,2017/07/09,未就,片岡,美玖,カタオカ,ミク,女,2021/11/20,唐津幼稚園,年少,片岡,孝吉,カタオカ,コウキチ,054-818-4077,自宅,,,4200851,静岡県 静岡市葵区 黒金町 4-6-13,j6r1z@uyvzqn.org,igarashikoukichi,BVz-1e1-,955D6CF3-DC5B-5F90-F4C4-3359E361299D
3,2015/10/28,中２B,脇田,遥,ワキタ,ハルカ,女,2008/01/07,伊万里中学校,中学２年,脇田,貞次,ワキタ,テイジ,053-414-6157,自宅,,,4280044,静岡県 島田市 金谷緑町 1-14-13,zxy@pgmlahkzaq.org,mouriteiji,-UUS442g,EA29DAAD-03D1-3A26-C2B2-54C7FB608CDD
3,2022/07/17,小６G,安井,絢乃,ヤスイ,アヤノ,女,2002/10/30,有田小学校,小６,安井,紀幸,ヤスイ,ノリユキ,053-039-0196,自宅,080-3249-2729,父,4200906,静岡県 静岡市葵区 薬師 1-2-18,_x0p1g0xaer7@lncsicqce.net,akainoriyuki,jJZQuYRT,4925B0B9-692E-5ECC-455D-D2E834DD0317
3,2019/03/17,高２B,西尾,裕貴,ニシオ,ヒロキ,男,2007/08/21,基山高校,高校２年,西尾,薫,ニシオ,カオル,054-753-8033,自宅,090-5923-4807,父,4120007,静岡県 御殿場市 永塚 4-3-2,3r3anctu6o@skoxuih.jp,tutuikaoru,"_q,gete5",9374C307-8C5B-30A0-AA20-9E9E7B5559CC
3,2018/03/07,高３B,五味,昌幸,ゴミ,マサユキ,男,2017/04/14,唐津高校,高校３年,五味,春治,ゴミ,ハルジ,055-766-2534,自宅,080-8679-0276,父,4211408,静岡県 静岡市葵区 崩野 2-16-17,nxvu8@ikuaz.jp,kamiokaharuji,gorMF7c6,87661242-5CC2-584F-8674-4E75DA19613B
3,2021/01/15,小４G,柳,諭,ヤナギ,サトシ,男,2013/02/03,鳥栖小学校,小４,柳,安男,ヤナギ,ヤスオ,053-156-1454,自宅,080-4535-8046,父,4110835,静岡県 三島市 玉川 3-9,p547@ieogai.com,nakaokayasuo,Ug4hh3c4,9A5099BA-1038-4B4F-461A-001885D0DF48
3,2020/02/09,高３B,諸星,紗彩,モロボシ,サアヤ,女,2011/12/23,玄海高校,高校３年,諸星,晴臣,モロボシ,ハルオミ,053-587-4305,自宅,090-6022-8559,父,4340027,静岡県 浜松市浜北区 油一色 1-16-6,4id8pnpu@dbbatghcp.ac.jp,horikawaharuomi,BnZ3zU9i,1BA7C599-BB6F-0B1F-CDAB-AB476439E46C
3,2018/01/16,未就,高尾,元彦,タカオ,モトヒコ,男,2002/12/01,牛島保育園,年長,高尾,宏光,タカオ,ヒロミツ,054-799-2637,自宅,090-5620-5480,父,4110015,静岡県 三島市 市山新田 3-8-11,rbshaspcer5w33f@ehqgdbew.com,yokomizohiromitsu,90jOqILI,79F90D87-9B3A-5256-DB70-C360AEBDE697
3,2020/06/14,高１A,藤岡,紗彩,フジオカ,サアヤ,女,2004/09/18,伊万里高校,高校１年,藤岡,孝雄,フジオカ,タカオ,053-304-5366,自宅,,,4270052,静岡県 島田市 松葉町 1-18-11,dvciu29jctwvc@ndtqhz.org,mukaitakao,ux21eOD-,B8B1C666-2EA3-2FAD-DB59-B11663BD781D
3,2021/06/04,中２A,西尾,美樹子,ニシオ,ミキコ,女,2007/09/04,有田中学校,中学２年,西尾,戸敷,ニシオ,トシキ,053-126-7335,自宅,,,4300854,静岡県 浜松市中区 瓜内町 2-6-9,q5uj3v6upos@lgoenyzohk.com,miyagitoshiki,9X7gVzyS,E8D9E478-DBEC-9077-CE54-FA4BB49C1651
3,2016/01/08,低学年,宇田川,瑞紀,ウダガワ,ミズキ,女,2011/09/24,富士小学校,小学１年,宇田川,孝雄,ウダガワ,タカオ,054-464-8384,自宅,080-9914-2012,父,4328034,静岡県 浜松市中区 塩町 4-18-3,08c4j06qsz_pl7@mimrdeuj.org,nagaikazunori,bR_zM-NE,C6487345-8F9F-8AFB-97AE-408173C4B07A
3,2022/02/17,中３A,椎名,翠,シイナ,ミドリ,女,2020/07/24,高木瀬中学校,中学３年,椎名,孝雄,シイナ,タカオ,055-152-0065,自宅,,,4170046,静岡県 富士市 青島 4-14-20,ffsi1apyld@hdxklkby.co.jp,noguchikouji,3DPTcQ1w,1BE9C076-957D-6719-EE2B-F8808C585232
4,2022/07/08,高２A,前川,真理,マエカワ,マリ,女,2014/10/02,鍋島高校,高校２年,前川,静雄,マエカワ,シズオ,044-907-7007,自宅,090-3860-5464,母,2470025,神奈川県 横浜市栄区 上之町 3-20-14,xop@jfcocovtib.co.jp,jinposhizuo,wQSWem_h,6F2119C1-903F-44CC-8603-95F99C87387C
4,2020/05/15,高３A,秋葉,道春,アキバ,ミチハル,男,2016/02/15,蓮池高校,高校３年,秋葉,十三,アキバ,ジュウゾウ,046-303-6767,自宅,080-8184-8152,母,2400065,神奈川県 横浜市保土ケ谷区 和田 2-16-10,kp6k2kgfor1rpq@vgkrjgupek.co.jp,kikutojuzo,TCOm0Wby,E341A3D7-3A06-60A3-A005-24DF4A791366
4,2019/03/09,低学年,大江,忠義,オオエ,タダヨシ,男,2009/03/06,伊万里小学校,小２,大江,俊彦,オオエ,トシヒコ,0465-92-5399,自宅,,,2430412,神奈川県 海老名市 浜田町 1-19,lubd@enhrwqliw.net,maeharatoshihiko,UJBPCTOH,E0C29D0F-ECE0-1D99-B1B9-4960AD824D9E
4,2016/02/16,小５G,倉橋,重光,クラハシ,シゲミツ,男,2011/11/08,有田小学校,小５,倉橋,三雄,クラハシ,ミツオ,046-877-5318,自宅,080-2630-2701,母,2270035,神奈川県 横浜市青葉区 すみよし台 1-18,13lkft@hvwdiko.net,shimazakimituo,hm7mpRke,20C564DF-2F73-555A-BF49-324386E47219
4,2016/03/10,中１A,白川,花菜,シラカワ,ハナ,女,2009/10/12,伊万里中学校,中学１年,白川,優太,シラカワ,ユウタ,046-123-8318,自宅,080-5387-2997,母,2520816,神奈川県 藤沢市 遠藤 1-2,rysyzp@ulqowt.net,tereaesakiyuta,0ngJfzFe,18EBB717-7629-DF6B-5312-AAD9E8673288
4,2017/06/26,中３A,安永,友治,ヤスナガ,トモジ,男,2004/04/02,嬉野中学校,中学３年,安永,和比古,ヤスナガ,カズヒコ,046-586-2999,自宅,080-9445-4045,母,2300025,神奈川県 横浜市鶴見区 市場大和町 2-13-7,purfv@vamzn.net,tairakazuhiko,t_18-hKX,A216C17C-8B9F-45A2-A991-671DEEFD6F73
4,2015/10/04,高３B,小森,郁夫,コモリ,イクオ,男,2006/11/09,,既卒,小森,洋晶,コモリ,ヒロアキ,045-840-4376,自宅,080-4153-9884,母,2100003,神奈川県 川崎市川崎区 堀之内町 2-6-5,5m5@xfsosfzh.net,nisimurahiroaki,wQkQ1tvs,EF77EF7A-B33C-FC13-B301-61040A651F25
4,2016/11/04,未就,柿崎,芳樹,カキザキ,ヨシキ,男,2020/06/08,鳥栖高校,年中,柿崎,俊二,カキザキ,シュンジ,044-081-5915,自宅,090-9117-3392,母,2360035,神奈川県 横浜市金沢区 大道 3-8-10,tc13qt7@bwzxk.jp,natorishunji,QNti4wFF,7D1001A8-3BA0-9CC6-C856-C3186E219BF3
4,2015/03/21,中２A,児島,英実,コジマ,ヒデミ,男,2005/10/01,唐津中学校,中学２年,児島,駿,コジマ,シュン,046-474-7665,自宅,080-3071-2475,母,2520305,神奈川県 相模原市南区 豊町 3-12-4,6nrc1@jmgmetvzs.org,kawaharashun,A05PAkDy,0E7A6838-72E9-97E3-9C0E-6E43155F1B79
4,2022/11/02,小６G,海老原,政子,エビハラ,マサコ,女,2022/02/19,八戸小学校,小６,海老原,静男,エビハラ,シズオ,045-51-7214,自宅,080-1470-6896,母,2520162,神奈川県 相模原市緑区 青根 2-3,c_wqucwvtr5h9iu7@tueahyox.co.jp,kuramotisizuo,JzOC2BUk,C82C6F8C-812C-833F-ABFA-D78B304B57C1
4,2017/08/20,中３A,高野,知世,タカノ,トモヨ,女,2005/11/21,有田中学校,中学３年,高野,信生,タカノ,ノブオ,045-956-1771,自宅,,,2200002,神奈川県 横浜市西区 南軽井沢 3-6-11,mrbap@srxtehzsi.net,matumotonobuo,LqRMnusN,47625BCC-4C13-DEDF-C876-2B6FC99CEA05
4,2016/07/18,高２A,滝,陳雄,タキ,ノブオ,男,2009/10/20,小城高校,高校２年,滝,信幸,タキ,ノブユキ,045-254-3437,自宅,090-7716-0485,母,2430412,神奈川県 海老名市 浜田町 1-5-6,soirb4u49c@vloteyflab.net,kawaharanobuyuki,rBHztZl6,B951A437-B272-D916-6EA8-A6F685FA92D4
4,2018/08/12,未就,福本,早紀,フクモト,サキ,女,2019/12/01,唐津保育園,年長,福本,重信,フクモト,シゲノブ,044-119-8859,自宅,090-5262-1775,母,2440801,神奈川県 横浜市戸塚区 品濃町 4-8-20,uxcvkboog@dbyxplx.com,oobuchisigenobu,AP6t8GAd,7D285C02-F3AC-335C-CA49-9D24B485AE0F
4,2018/08/01,未就,深谷,若菜,フカヤ,ワカナ,女,2015/06/11,,未就学,深谷,繁雄,フカヤ,シゲオ,045-218-3509,自宅,080-4175-9178,母,2450024,神奈川県 横浜市泉区 和泉中央北 2-11,fz00@nzyaaeo.co.jp,anzaisigeo,taTdjAcH,4B25F729-0D79-85D9-DDED-C10041AA5AFD
4,2019/12/26,小４G,勝田,久吉,カツタ,ヒサキチ,男,2020/07/12,唐津小学校,小４,勝田,清茂,カツタ,キヨシ,045-39-2630,自宅,080-1937-3060,母,2430433,神奈川県 海老名市 河原口 2-8-18,bg9wn@wqfnjl.net,kawamotokiyosi,gdexvwXw,56B58E3E-332E-910B-3B83-D3549AA93F00
4,2017/02/24,高３A,矢野,明宏,ヤノ,アキヒロ,男,2006/02/07,唐津高校,高校３年,矢野,仁明,ヤノ,ヒトアキ,044-855-3653,自宅,090-6870-6517,母,2360012,神奈川県 横浜市金沢区 柴町 1-11-7,cpla5185agacn@gjtyfny.com,kawagoehitoaki,C9J1yIQs,9539D99D-AAFF-FDC2-B74C-5692483DD8FE
4,2022/09/06,高１A,大嶋,唯,オオシマ,ユイ,女,2015/11/09,伊万里高校,高校１年,大嶋,武秀,オオシマ,タケヒデ,045-901-9737,自宅,,,2260023,神奈川県 横浜市緑区 小山町 2-17,myhdmi3x@tavvnt.org,murasetakehide,On-AbcCc,5F272954-29C4-1853-D5BA-1EF9D19F3BB9
4,2015/12/24,未就,田口,涼真,タグチ,リョウマ,男,2011/07/12,太良保育園,年少,田口,竹次郎,タグチ,タケジロウ,046-286-2299,自宅,080-2413-2007,母,2380231,神奈川県 三浦市 宮川町 4-8-19,equom41xpto5@lamiwmum.com,hiranotakejirou,nma8K0qz,4AE812F4-BC63-51DF-0A4F-E0B5EE815480
4,2016/04/22,高３B,阿久津,基良,アクツ,モトヨシ,男,2008/11/21,久保田高校,高校３年,阿久津,康朗,アクツ,ヤスロウ,044-032-4238,自宅,,,2520813,神奈川県 藤沢市 亀井野 4-2-11,j6i@svphxo.ac.jp,huseyasurou,Udwop95n,24A94CDB-8CEA-CA1D-B015-F7D7E331FF78
4,2017/01/14,中３B,東野,草平,ヒガシノ,ソウヘイ,男,2004/09/01,有田中学校,中学３年,東野,俊昭,ヒガシノ,トシアキ,046-884-0716,自宅,090-5128-2179,母,2300032,神奈川県 横浜市鶴見区 大東町 1-17-5,bph@fmfbxe.com,itagakitosiaki,C7DcqnT4,97685DCC-DAAC-A35F-5ECC-D992AB4934E5
4,2019/05/17,中２B,益田,暁子,マスダ,アキコ,女,2010/12/19,伊万里中学校,中学２年,益田,金蔵,マスダ,キンゾウ,0463-00-0209,自宅,,,2240053,神奈川県 横浜市都筑区 池辺町 1-10-2,845irqjv@hhukvj.jp,matumurakinzou,Rt8f4k_L,D72354A0-8F33-AFF5-0F5E-EB751B7D6CD2
4,2016/04/02,高３B,津田,奈保美,ツダ,ナホミ,女,2004/06/29,唐津高校,高校３年,津田,真,ツダ,マコト,046-865-1234,自宅,080-5602-0351,母,2150033,神奈川県 川崎市麻生区 栗木 1-3-18,en6_limx2hev@vadtuqlmry.ac.jp,kanayamamakoto,DDQWNdeW,0B366325-E311-A454-8997-8856573804DF
4,2017/10/22,小６G,浦田,秀樹,ウラタ,ヒデキ,男,2014/12/02,伊万里小学校,小６,浦田,善之,ウラタ,ヨシユキ,044-10-6843,自宅,090-4546-2849,母,2480032,神奈川県 鎌倉市 津 3-2-1,6ixvkjlh235rv@fviol.net,yanoyoshiyuki,WHBWGUob,49A98AEF-EC76-5F12-E06A-8569E642260E
4,2015/09/09,高３A,渥美,明美,アツミ,アキメ,女,2010/12/26,白石高校,高校３年,渥美,広史,アツミ,ヒロシ,046-878-7536,自宅,090-6099-9657,母,2200002,神奈川県 横浜市西区 南軽井沢 3-10-1,1ee7jjd90bouu90s@zsinmccqjm.net,nisikohirosi,Qj-kcEBp,7ADA601D-8C5A-7576-463A-7750CB144D06
4,2017/12/23,中２B,高原,奈穂,タカハラ,ナホ,女,2018/10/17,武雄中学校,中学２年,高原,雄大,タカハラ,ユダイ,0465-87-5229,自宅,,,2540806,神奈川県 平塚市 夕陽ケ丘 4-2-2,b6f_0b@kskurskkl.com,sagarayudai,BA1R-RMJ,A8D56973-0BF1-FFDA-F9A2-F80E4268E9D2
4,2019/02/02,中３A,斉藤,沙弥,サイトウ,サヤ,女,2008/03/07,嬉野中学校,中学３年,斉藤,雄大,サイトウ,ユダイ,046-316-4176,自宅,090-5147-9007,母,2370065,神奈川県 横須賀市 追浜南町 4-15-11,hxvsk8g8t81_5@kgzlxao.ac.jp,akabanemuneo,dMIOfemy,B4228DBC-4BB0-B4AF-BC03-4414F4411559
4,2020/05/07,高１A,川島,優,カワシマ,ユウ,女,2009/08/20,唐津高校,高校１年,川島,順一,カワシマ,ジュンイチ,045-478-8220,自宅,080-6722-3838,母,2200002,神奈川県 横浜市西区 南軽井沢 3-16-19,4ocdjajrd1xb@fktso.com,ogiwarajunichi,HWjThsKZ,A85F847B-3A34-7C86-6AAE-BA1762C4598C
4,2015/06/17,高２B,小高,亘,オダカ,ワタル,男,2003/08/10,日の出高校,高校２年,小高,廣祐,オダカ,コウスケ,0463-61-5823,自宅,080-5886-8922,母,2430404,神奈川県 海老名市 勝瀬 3-15-3,s7yicqw5j@ahtbox.org,ozawakousuke,24OQc3Mg,196C675E-E6AB-8C55-0D73-286104B2153C
4,2022/05/23,中１B,篠崎,奈保美,シノザキ,ナホミ,女,2003/12/25,唐津中学校,中学１年,篠崎,光彦,シノザキ,ミツヒコ,046-065-6396,自宅,090-9970-1985,母,2310053,神奈川県 横浜市中区 初音町 4-17,nmbi68x18df@liizjplea.co.jp,omodamituhiko,"J7HsNBB,",B71A57C1-A746-00BC-5BF1-320BB5B5A64C
4,2022/01/07,高３A,椎名,篤,シイナ,アツシ,男,2016/05/26,鳥栖高校,高校３年,椎名,利明,シイナ,トシアキ,044-140-3806,自宅,090-4576-0809,母,2520207,神奈川県 相模原市中央区 矢部新町 2-9,f2obapu5yiwot@iklyq.ac.jp,sakodatoshiaki,"j,S,AJgy",8CBE770C-D67B-324A-22D7-733C857C436F
